Memory Length,4000,
Trigger Level,1.480E+00,
Source,CH1,
Vertical Units,V,
Vertical Scale,2.000E+00,
Vertical Position,0.000E+00,
Horizontal Units,s,
Horizontal Scale,1.000E-02,
Horizontal Position,4.000E-02,
Horizontal Mode,Main,
Sampling Period,4.000E-05,
Firmware, V1.14,
Waveform Data,
5
5
5
5
4
4
4
5
5
5
4
4
4
3
4
5
5
4
4
5
4
4
4
4
4
4
4
5
4
5
4
4
4
5
6
5
5
4
4
5
4
3
3
4
4
5
5
4
4
4
5
5
6
5
5
4
4
4
4
4
4
4
4
4
5
4
4
4
4
4
4
4
4
5
5
5
4
5
4
4
5
6
6
5
5
5
4
5
4
5
5
5
5
4
4
5
4
4
4
4
4
5
6
5
4
4
5
5
6
5
5
4
4
4
4
4
4
5
4
5
4
5
5
5
5
5
5
5
5
5
4
5
5
4
5
5
4
5
5
5
5
5
4
4
4
5
5
4
5
5
4
5
4
5
4
4
4
5
4
5
4
5
4
4
5
4
5
4
4
4
4
4
5
5
4
4
4
5
5
5
5
5
5
5
4
5
5
5
4
4
5
4
4
4
4
4
4
4
5
4
4
4
4
4
4
4
4
4
4
5
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
5
4
4
4
4
4
5
4
5
4
4
4
4
5
4
4
5
4
4
4
4
4
4
4
4
4
4
4
5
4
4
4
4
4
4
4
4
4
4
4
4
4
5
4
4
4
4
4
4
5
4
4
5
4
5
4
4
5
4
4
4
4
4
4
5
4
5
5
5
4
4
4
5
5
4
4
5
4
5
4
4
4
4
5
4
5
5
4
5
5
4
5
5
5
5
5
5
5
5
4
5
4
5
5
4
4
5
5
4
5
5
5
4
4
5
5
5
5
4
4
4
4
4
5
4
5
5
4
5
5
4
4
4
5
4
4
5
5
5
4
5
5
4
4
4
4
5
4
4
4
4
5
5
4
4
4
4
5
5
5
4
4
5
5
5
5
5
4
4
5
4
4
5
4
4
4
4
4
4
5
4
4
5
5
4
5
4
5
4
4
4
5
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
5
4
4
4
4
4
4
4
5
4
4
4
5
4
4
4
4
4
4
4
4
4
4
4
4
4
5
5
4
4
4
4
5
4
5
5
5
4
5
4
4
5
4
4
4
4
4
4
4
4
5
5
5
4
5
5
5
5
4
5
5
5
5
5
4
4
4
5
5
4
4
4
4
4
5
5
5
4
4
5
5
4
4
5
4
4
4
5
5
5
4
4
4
5
5
5
4
5
4
4
4
5
5
4
5
4
5
4
4
4
4
4
4
4
4
5
5
5
5
4
4
4
4
5
5
4
4
5
5
5
5
4
4
5
5
4
5
5
6
5
4
5
5
5
5
4
4
5
4
4
4
5
5
4
4
4
5
5
5
4
4
5
5
4
4
5
5
5
5
5
5
5
6
4
5
4
5
4
4
4
4
4
4
5
4
4
4
5
4
5
5
5
4
5
5
4
5
5
5
4
4
4
5
5
5
5
5
4
4
5
4
5
5
4
4
4
4
5
5
4
5
5
5
4
5
5
4
4
4
4
4
5
5
5
5
5
5
5
6
6
5
5
5
4
5
5
5
4
4
4
4
4
4
4
4
4
4
4
5
4
5
4
5
4
4
5
5
6
6
5
5
5
4
4
4
5
4
4
5
4
5
4
4
4
4
6
6
6
6
6
5
5
5
5
6
5
5
5
5
4
4
4
4
4
4
5
5
5
4
4
4
5
5
5
5
5
5
5
5
4
4
4
4
5
5
5
4
4
4
4
5
4
4
4
4
4
4
5
4
4
5
4
5
6
6
6
6
5
5
5
5
4
5
5
4
4
4
4
4
4
4
3
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
5
4
4
4
4
4
5
4
4
4
4
4
4
4
4
4
4
5
4
5
4
5
4
4
5
5
4
4
5
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
5
4
4
4
4
4
5
5
4
5
4
4
4
5
4
4
5
4
4
4
4
5
4
5
4
5
4
4
5
5
5
5
5
4
5
4
4
5
4
5
4
4
4
4
4
4
4
4
4
4
5
4
4
5
4
5
4
5
5
5
5
5
5
4
4
5
4
5
5
4
5
5
5
4
4
5
4
4
5
5
5
4
5
5
4
5
5
4
4
5
4
4
5
4
4
5
4
5
4
5
4
4
4
4
5
5
5
4
5
5
5
5
5
5
5
5
5
6
6
5
5
6
6
6
5
8
30
44
28
-1
-10
5
6
1
2
2
-17
-22
-7
8
15
6
4
10
0
4
30
25
4
7
15
-3
-3
19
21
3
-6
2
-4
-10
9
28
11
-13
-10
-4
-6
2
20
16
-2
-4
6
8
5
20
29
14
1
3
2
-2
6
14
5
-8
-7
-3
-2
1
10
10
2
1
7
11
11
12
15
7
0
3
9
9
8
4
0
-1
3
6
5
1
0
-4
-6
0
8
2
-2
2
4
9
18
18
5
4
12
14
11
13
12
-3
-3
19
24
9
-4
2
5
-4
-6
2
-2
-12
-1
11
4
-4
1
11
3
10
26
27
13
19
17
-5
-11
10
17
6
-1
-4
-11
-13
0
21
8
-6
-1
9
0
-6
5
9
8
14
17
12
3
4
11
15
16
13
2
-12
-8
0
4
9
11
0
-14
-10
4
9
8
6
6
1
1
10
16
12
3
4
2
0
7
12
7
2
3
4
1
0
1
1
-1
3
9
3
-2
-1
2
2
7
14
11
7
5
4
6
8
10
6
-3
-6
1
4
3
4
3
-4
-5
1
8
9
10
6
0
-4
-1
6
7
9
7
3
0
4
7
8
6
5
0
-2
2
6
7
5
1
-1
0
6
10
8
6
7
4
3
9
10
7
5
6
4
2
7
8
4
1
3
7
5
5
4
2
0
3
8
6
4
3
4
3
6
11
12
7
3
0
1
4
8
8
3
-1
-1
4
8
11
11
6
2
2
9
11
10
5
0
0
1
7
10
7
3
2
5
8
10
11
6
4
4
5
4
3
3
1
-1
0
4
7
7
6
4
2
3
7
10
7
3
-1
-1
2
7
9
8
4
2
1
4
8
10
8
4
1
0
2
7
7
5
3
1
1
5
8
9
7
5
4
4
5
6
6
4
2
3
2
2
3
4
4
3
3
3
3
4
4
3
3
3
4
4
4
5
5
5
5
5
5
4
4
4
4
4
4
4
3
3
4
5
14
67
91
54
6
-17
13
14
-20
-40
-28
-23
-18
-12
4
-3
-37
-19
39
33
18
58
31
-9
31
53
32
5
7
15
3
-30
-14
16
-4
-13
16
7
-39
-45
6
29
18
15
6
-31
-25
38
63
42
28
25
-3
-31
-9
34
36
1
-9
-7
-24
-21
6
17
3
-1
14
11
-1
5
30
30
28
45
24
-14
-13
12
12
-8
-9
-6
-20
-22
6
22
0
-19
-7
7
11
17
22
8
-3
16
38
26
12
13
2
-16
-7
19
16
-2
-4
-2
-13
-16
4
11
-3
-4
5
10
9
20
31
20
10
11
11
3
8
17
13
0
-9
-11
-11
-6
4
4
-4
-9
-4
3
3
6
8
4
2
9
16
14
8
11
16
7
2
3
-1
-5
1
7
1
-5
-4
-3
-2
1
7
9
6
7
6
8
12
13
12
8
3
1
7
11
8
8
4
-3
-6
-2
2
4
4
1
-1
-3
0
3
6
8
8
9
9
8
9
10
9
7
6
3
3
4
6
4
1
0
0
1
4
5
4
4
3
3
6
9
9
5
4
3
7
12
13
12
7
2
0
0
0
0
3
5
5
3
0
0
0
2
6
10
11
10
8
8
7
5
6
6
5
4
6
7
5
5
4
1
1
2
4
5
8
10
8
3
2
3
3
5
9
11
9
7
6
3
2
2
4
3
3
4
6
5
4
3
2
2
4
7
7
6
6
5
4
5
4
5
4
4
6
6
7
6
6
3
2
2
3
4
6
6
5
4
4
5
6
6
7
7
7
6
6
6
4
3
3
4
4
5
5
4
4
4
4
4
4
4
4
4
5
5
5
4
4
4
4
4
5
6
5
5
3
3
3
4
4
4
3
3
4
4
4
4
3
4
4
5
5
6
6
5
4
4
4
4
4
3
4
4
5
4
3
3
3
3
4
5
6
5
5
3
3
4
6
6
5
5
5
4
3
3
4
4
4
3
3
4
4
5
5
4
3
4
4
6
6
6
5
5
5
4
4
4
5
4
4
4
4
4
4
4
4
3
3
3
4
4
5
5
4
5
4
4
5
6
6
5
5
4
4
4
4
4
4
4
4
4
4
4
5
4
4
4
4
5
6
6
4
4
5
4
5
6
5
6
4
4
4
4
4
5
5
4
3
4
4
4
5
4
4
4
4
5
5
6
5
5
5
5
5
5
4
5
5
4
4
4
4
4
5
4
4
4
4
4
5
5
4
4
4
4
4
6
5
4
4
4
5
5
5
5
5
4
4
4
4
5
5
5
4
4
4
4
4
4
4
4
4
4
5
4
4
5
4
4
4
5
5
5
6
5
4
4
4
4
5
5
4
4
4
4
4
4
5
5
5
4
4
5
6
6
5
5
4
5
5
5
6
4
4
4
4
4
4
4
4
4
4
5
4
4
4
5
4
4
4
5
6
6
5
5
5
5
5
5
5
4
5
4
5
4
5
4
5
5
5
4
5
5
5
5
5
5
5
6
5
5
5
6
6
5
5
5
5
4
5
5
5
4
4
4
4
5
5
5
5
5
5
5
5
6
5
5
5
5
4
5
6
6
5
4
5
5
4
4
5
5
4
5
5
5
5
6
6
5
5
4
5
5
5
5
4
5
5
5
6
5
5
5
5
4
5
4
5
5
5
4
5
5
5
6
5
5
5
5
5
4
5
5
5
5
5
5
4
5
5
4
4
5
5
5
4
5
4
4
5
5
5
5
5
5
5
5
5
5
4
5
5
4
5
5
5
5
4
4
5
4
4
5
5
4
4
4
4
5
4
5
5
5
4
4
5
5
6
4
5
5
4
4
4
4
4
4
4
4
4
4
5
5
4
4
4
4
5
5
4
4
4
5
4
4
5
5
4
4
4
4
4
4
4
4
4
4
4
5
4
4
5
5
4
4
5
5
5
5
5
5
5
4
4
4
4
5
4
5
4
4
4
4
4
4
4
4
5
4
4
4
5
5
5
4
4
4
5
4
4
4
4
4
4
5
5
4
4
5
5
4
4
4
4
5
5
4
4
5
6
5
5
5
4
5
4
5
5
5
4
4
4
5
5
5
5
6
4
4
4
4
5
5
5
5
4
4
4
4
5
5
5
4
4
4
5
5
5
5
4
5
4
5
5
5
4
4
4
4
5
5
5
4
4
4
5
5
5
6
4
5
5
5
5
4
4
5
4
4
5
5
5
4
5
4
4
5
5
5
5
4
5
5
5
4
5
5
5
5
4
4
4
5
5
5
5
4
5
5
4
5
4
5
5
5
5
5
4
5
4
4
5
4
5
4
5
4
4
5
4
4
4
5
4
5
4
4
4
5
5
4
5
5
5
5
5
5
5
4
5
5
5
5
5
4
4
5
4
5
5
4
5
5
5
5
4
5
5
4
5
5
5
4
5
4
4
5
5
5
4
4
5
5
5
5
5
5
5
4
4
5
5
5
5
4
5
5
4
4
5
4
4
4
5
6
5
5
4
5
4
4
5
5
5
5
4
5
5
6
5
5
5
4
5
5
4
6
5
5
5
4
5
5
5
5
4
4
4
4
5
5
5
5
5
6
5
6
5
4
5
5
5
5
5
5
4
4
5
4
5
5
5
5
5
4
4
5
5
5
5
5
5
5
5
5
5
5
5
4
5
4
5
5
5
4
4
4
5
4
5
5
5
5
4
5
5
5
5
5
4
5
5
4
5
4
5
4
4
4
4
4
5
5
4
5
5
4
5
5
4
5
5
5
5
4
4
4
4
4
4
4
5
4
4
5
4
4
4
5
5
4
5
4
4
4
4
5
4
5
5
5
4
4
5
5
4
4
4
5
5
4
4
4
5
4
4
4
4
5
5
5
4
5
4
5
4
5
5
4
4
4
5
5
4
4
4
4
5
5
4
4
4
4
4
5
4
5
5
4
5
4
4
5
4
5
4
5
4
5
4
4
4
4
5
4
4
4
4
5
5
5
4
4
4
5
5
5
5
5
5
4
4
4
5
4
5
4
4
4
5
5
4
5
5
4
4
5
4
5
4
5
4
4
4
5
4
5
4
5
4
4
5
5
4
5
4
4
4
5
5
5
4
4
4
5
5
5
4
5
4
4
4
5
5
5
5
4
4
5
5
5
4
4
4
4
4
5
5
4
4
4
4
5
5
5
5
4
4
4
5
4
5
4
4
4
5
4
4
5
4
4
4
4
5
4
4
5
4
4
4
5
4
5
4
5
4
4
4
5
4
4
4
4
4
4
4
4
4
4
4
4
5
5
4
5
4
4
5
4
5
4
4
5
4
5
5
4
4
4
4
4
4
5
4
4
4
4
5
4
4
4
4
4
4
5
4
4
4
4
5
5
5
5
4
4
4
4
5
5
5
5
4
4
4
4
5
5
4
4
4
4
4
4
5
4
5
4
5
5
5
5
4
5
4
4
4
5
5
4
5
4
4
4
4
5
4
4
4
4
5
5
5
4
4
4
5
4
5
4
5
4
5
5
5
4
5
4
4
4
5
5
5
4
4
5
4
4
5
5
4
5
4
5
4
4
4
5
5
4
4
4
4
4
5
5
4
4
5
4
4
5
5
4
4
5
5
5
5
5
5
5
5
5
5
5
4
4
4
5
4
4
4
4
5
5
4
4
4
5
5
5
5
4
4
4
5
5
5
4
4
4
5
4
5
5
4
4
5
4
4
5
5
5
4
4
5
4
4
4
4
4
4
4
4
5
5
4
4
4
4
5
5
5
4
4
4
5
4
4
4
4
4
4
4
5
5
4
5
4
4
4
4
5
4
4
4
5
5
5
5
4
5
5
4
5
5
5
4
4
5
5
4
5
5
5
4
4
4
4
5
4
4
4
4
4
5
5
4
4
5
4
5
4
4
4
4
4
4
5
4
4
4
4
5
4
5
5
5
4
4
4
5
5
5
4
4
4
5
5
4
4
4
4
4
5
5
4
4
4
4
4
5
4
5
4
5
4
5
4
5
4
4
4
4
4
4
4
4
4
5
4
5
5
5
5
4
4
4
5
5
4
5
5
4
4
5
4
5
5
4
4
4
4
5
5
5
5
4
